"mid","description","score","topicality","img_id"
"/m/035y33","Official",0.7394789,0.7394789,"mc_images_split/mc_men/Alcee_Hastings.jpg"
"/m/02_x63","Wrinkle",0.7362651,0.7362651,"mc_images_split/mc_men/Alcee_Hastings.jpg"
"/m/081pkj","Event",0.7233741,0.7233741,"mc_images_split/mc_men/Alcee_Hastings.jpg"
"/m/01rkbr","Tie",0.71453017,0.71453017,"mc_images_split/mc_men/Alcee_Hastings.jpg"
"/m/01kq3x","White-collar worker",0.70868313,0.70868313,"mc_images_split/mc_men/Alcee_Hastings.jpg"
"/m/01xr66","Spokesperson",0.67004365,0.67004365,"mc_images_split/mc_men/Alcee_Hastings.jpg"
"/j/4kr7kk","Pleased",0.6537043,0.6537043,"mc_images_split/mc_men/Alcee_Hastings.jpg"
"/m/01t_7l","Flag Day (USA)",0.64909536,0.64909536,"mc_images_split/mc_men/Alcee_Hastings.jpg"
"/m/02vwbzz","Electric blue",0.64623487,0.64623487,"mc_images_split/mc_men/Alcee_Hastings.jpg"
"/m/0bby24z","Moustache",0.61234295,0.61234295,"mc_images_split/mc_men/Alcee_Hastings.jpg"
"/m/02w3_2","Formal wear",0.60349196,0.60349196,"mc_images_split/mc_men/Alcee_Hastings.jpg"
"/m/027v9wk","Elder",0.59553427,0.59553427,"mc_images_split/mc_men/Alcee_Hastings.jpg"
"/m/04115t2","Job",0.54807115,0.54807115,"mc_images_split/mc_men/Alcee_Hastings.jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/019nj4","Smile",0.9790845,0.9790845,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/0f9swq","Chin",0.9677165,0.9677165,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/027n3_","Eyebrow",0.9399746,0.9399746,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/06hwcd","Dress shirt",0.8984646,0.8984646,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/01rkbr","Tie",0.85773915,0.85773915,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/01xyhv","Suit",0.84542507,0.84542507,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/091410","Collar",0.84011,0.84011,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/04xz_5","Blazer",0.7818098,0.7818098,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/016pp7","Happy",0.7508191,0.7508191,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/02w3_2","Formal wear",0.73009425,0.73009425,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/01kq3x","White-collar worker",0.72770846,0.72770846,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/035y33","Official",0.72686,0.72686,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/0mhy4","Throat",0.6996742,0.6996742,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/02_x63","Wrinkle",0.6950185,0.6950185,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/081pkj","Event",0.6544605,0.6544605,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/j/4kr7kk","Pleased",0.6528458,0.6528458,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/0chml9","Portrait photography",0.5463452,0.5463452,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/01dv4h","Portrait",0.5222801,0.5222801,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/012t_z","Businessperson",0.5192312,0.5192312,"mc_images_split/mc_men/Alex_Mooney.jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/019nj4","Smile",0.9728615,0.9728615,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/06hwcd","Dress shirt",0.89857155,0.89857155,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/01rkbr","Tie",0.8500494,0.8500494,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/091410","Collar",0.84105724,0.84105724,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/03120","Flag",0.8332499,0.8332499,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/0317s","Flag of the united states",0.79954827,0.79954827,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/01xyhv","Suit",0.79906183,0.79906183,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/062581","Sleeve",0.7958064,0.7958064,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/04xz_5","Blazer",0.7827472,0.7827472,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/02w3_2","Formal wear",0.7547395,0.7547395,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/01xr66","Spokesperson",0.74817395,0.74817395,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/035y33","Official",0.74648243,0.74648243,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/081pkj","Event",0.72772527,0.72772527,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/016pp7","Happy",0.6999283,0.6999283,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/0mhy4","Throat",0.69655037,0.69655037,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/01kq3x","White-collar worker",0.67708296,0.67708296,"mc_images_split/mc_men/Ami_Bera.jpg"
"/j/4kr7kk","Pleased",0.6532948,0.6532948,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/02vwbzz","Electric blue",0.632908,0.632908,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/01t_7l","Flag Day (USA)",0.627119,0.627119,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/09s1f","Business",0.5847795,0.5847795,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/04115t2","Job",0.55499476,0.55499476,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/0chml9","Portrait photography",0.51600665,0.51600665,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/012t_z","Businessperson",0.5143711,0.5143711,"mc_images_split/mc_men/Ami_Bera.jpg"
"/m/019nj4","Smile",0.98173136,0.98173136,"mc_images_split/mc_men/André_Carson.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/André_Carson.jpg"
"/m/03120","Flag",0.837441,0.837441,"mc_images_split/mc_men/André_Carson.jpg"
"/m/06hwcd","Dress shirt",0.8221226,0.8221226,"mc_images_split/mc_men/André_Carson.jpg"
"/m/091410","Collar",0.82116044,0.82116044,"mc_images_split/mc_men/André_Carson.jpg"
"/m/01xyhv","Suit",0.8086679,0.8086679,"mc_images_split/mc_men/André_Carson.jpg"
"/m/01rkbr","Tie",0.7945079,0.7945079,"mc_images_split/mc_men/André_Carson.jpg"
"/m/04xz_5","Blazer",0.7827177,0.7827177,"mc_images_split/mc_men/André_Carson.jpg"
"/m/0317s","Flag of the united states",0.74236274,0.74236274,"mc_images_split/mc_men/André_Carson.jpg"
"/m/035y33","Official",0.73926836,0.73926836,"mc_images_split/mc_men/André_Carson.jpg"
"/m/081pkj","Event",0.73697007,0.73697007,"mc_images_split/mc_men/André_Carson.jpg"
"/m/02vwbzz","Electric blue",0.7326162,0.7326162,"mc_images_split/mc_men/André_Carson.jpg"
"/m/02w3_2","Formal wear",0.7143612,0.7143612,"mc_images_split/mc_men/André_Carson.jpg"
"/m/01xr66","Spokesperson",0.7044379,0.7044379,"mc_images_split/mc_men/André_Carson.jpg"
"/m/01kq3x","White-collar worker",0.662858,0.662858,"mc_images_split/mc_men/André_Carson.jpg"
"/m/02_x63","Wrinkle",0.6515165,0.6515165,"mc_images_split/mc_men/André_Carson.jpg"
"/m/02gp31","Government agency",0.59642076,0.59642076,"mc_images_split/mc_men/André_Carson.jpg"
"/m/04115t2","Job",0.5957461,0.5957461,"mc_images_split/mc_men/André_Carson.jpg"
"/m/016pp7","Happy",0.5938882,0.5938882,"mc_images_split/mc_men/André_Carson.jpg"
"/m/02h66g5","Military person",0.5595434,0.5595434,"mc_images_split/mc_men/André_Carson.jpg"
"/m/036nz","Government",0.52711,0.52711,"mc_images_split/mc_men/André_Carson.jpg"
"/m/012t_z","Businessperson",0.5252717,0.5252717,"mc_images_split/mc_men/André_Carson.jpg"
"/m/01s_bn","Button",0.52321446,0.52321446,"mc_images_split/mc_men/André_Carson.jpg"
"/m/013bml","Military rank",0.5137761,0.5137761,"mc_images_split/mc_men/André_Carson.jpg"
"/m/04_tv","Management",0.5124465,0.5124465,"mc_images_split/mc_men/André_Carson.jpg"
"/m/019nj4","Smile",0.9758456,0.9758456,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/01rkbr","Tie",0.9044124,0.9044124,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/06hwcd","Dress shirt",0.89417374,0.89417374,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/062581","Sleeve",0.8632799,0.8632799,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/091410","Collar",0.84117144,0.84117144,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/01xyhv","Suit",0.83368605,0.83368605,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/03120","Flag",0.81709373,0.81709373,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/04xz_5","Blazer",0.78275603,0.78275603,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/01xr66","Spokesperson",0.7662003,0.7662003,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/0317s","Flag of the united states",0.7492206,0.7492206,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/035y33","Official",0.7419416,0.7419416,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/081pkj","Event",0.7300041,0.7300041,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/02w3_2","Formal wear",0.71616995,0.71616995,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/0mhy4","Throat",0.6839394,0.6839394,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/01kq3x","White-collar worker",0.6374311,0.6374311,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/0csby","Cloud",0.6226934,0.6226934,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/04115t2","Job",0.5770801,0.5770801,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/02_x63","Wrinkle",0.57210577,0.57210577,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/01t_7l","Flag Day (USA)",0.5638721,0.5638721,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/02gp31","Government agency",0.5420025,0.5420025,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/09s1f","Business",0.5285254,0.5285254,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/012t_z","Businessperson",0.5060908,0.5060908,"mc_images_split/mc_men/Andy_Barr_(U.S._politician).jpg"
"/m/019nj4","Smile",0.9795612,0.9795612,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/0f9swq","Chin",0.96688324,0.96688324,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/01xygc","Coat",0.93659157,0.93659157,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/01rkbr","Tie",0.9176565,0.9176565,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/06hwcd","Dress shirt",0.90202415,0.90202415,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/062581","Sleeve",0.87077135,0.87077135,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/01xyhv","Suit",0.85058814,0.85058814,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/091410","Collar",0.8402206,0.8402206,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/01xr66","Spokesperson",0.8035193,0.8035193,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/04xz_5","Blazer",0.7827813,0.7827813,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/01kq3x","White-collar worker",0.76137406,0.76137406,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/02w3_2","Formal wear",0.75555646,0.75555646,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/035y33","Official",0.73958457,0.73958457,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/081pkj","Event",0.72823906,0.72823906,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/068k4","Public speaking",0.6846704,0.6846704,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/02vwbzz","Electric blue",0.6813637,0.6813637,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/01bmhj","Thumb",0.6646729,0.6646729,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/09s1f","Business",0.65491194,0.65491194,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/04115t2","Job",0.63004696,0.63004696,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/015c4z","Sitting",0.5818068,0.5818068,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/02_x63","Wrinkle",0.5535533,0.5535533,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/012t_z","Businessperson",0.540287,0.540287,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/04_tv","Management",0.53700995,0.53700995,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/09x0r","Speech",0.5315419,0.5315419,"mc_images_split/mc_men/Andy_Biggs_(politician).jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/0jyfg","Glasses",0.98404145,0.98404145,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/019nj4","Smile",0.9759288,0.9759288,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/0f9swq","Chin",0.9660973,0.9660973,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/0h8jxfl","Vision care",0.89769953,0.89769953,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/06hwcd","Dress shirt",0.89137375,0.89137375,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/01rkbr","Tie",0.8625774,0.8625774,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/091410","Collar",0.8389258,0.8389258,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/03120","Flag",0.8136796,0.8136796,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/01xyhv","Suit",0.8058722,0.8058722,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/04xz_5","Blazer",0.782666,0.782666,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/0317s","Flag of the united states",0.7796273,0.7796273,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/016pp7","Happy",0.7435528,0.7435528,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/035y33","Official",0.7433194,0.7433194,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/0j272k5","Eyewear",0.73175526,0.73175526,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/02_x63","Wrinkle",0.7252092,0.7252092,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/01kq3x","White-collar worker",0.72383565,0.72383565,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/081pkj","Event",0.7171501,0.7171501,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/02w3_2","Formal wear",0.7003738,0.7003738,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/0244x1","Gesture",0.65260047,0.65260047,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/j/4kr7kk","Pleased",0.6379471,0.6379471,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/01xr66","Spokesperson",0.6177172,0.6177172,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/0mhy4","Throat",0.5938567,0.5938567,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/027v9wk","Elder",0.5847629,0.5847629,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/01t_7l","Flag Day (USA)",0.5563268,0.5563268,"mc_images_split/mc_men/Andy_Harris_(politician).jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Angus_King.jpg"
"/m/019nj4","Smile",0.9733283,0.9733283,"mc_images_split/mc_men/Angus_King.jpg"
"/m/06hwcd","Dress shirt",0.8864013,0.8864013,"mc_images_split/mc_men/Angus_King.jpg"
"/m/091410","Collar",0.8398379,0.8398379,"mc_images_split/mc_men/Angus_King.jpg"
"/m/0244x1","Gesture",0.8389251,0.8389251,"mc_images_split/mc_men/Angus_King.jpg"
"/m/01rkbr","Tie",0.8372277,0.8372277,"mc_images_split/mc_men/Angus_King.jpg"
"/m/01xyhv","Suit",0.79468036,0.79468036,"mc_images_split/mc_men/Angus_King.jpg"
"/m/04xz_5","Blazer",0.78211576,0.78211576,"mc_images_split/mc_men/Angus_King.jpg"
"/m/02_x63","Wrinkle",0.7754843,0.7754843,"mc_images_split/mc_men/Angus_King.jpg"
"/m/03120","Flag",0.76451164,0.76451164,"mc_images_split/mc_men/Angus_King.jpg"
"/m/035y33","Official",0.75793505,0.75793505,"mc_images_split/mc_men/Angus_King.jpg"
"/m/016pp7","Happy",0.7251811,0.7251811,"mc_images_split/mc_men/Angus_King.jpg"
"/m/081pkj","Event",0.7222123,0.7222123,"mc_images_split/mc_men/Angus_King.jpg"
"/m/01kq3x","White-collar worker",0.709017,0.709017,"mc_images_split/mc_men/Angus_King.jpg"
"/m/0mhy4","Throat",0.6941189,0.6941189,"mc_images_split/mc_men/Angus_King.jpg"
"/m/01xr66","Spokesperson",0.6855861,0.6855861,"mc_images_split/mc_men/Angus_King.jpg"
"/m/02w3_2","Formal wear",0.6500621,0.6500621,"mc_images_split/mc_men/Angus_King.jpg"
"/j/4kr7kk","Pleased",0.644918,0.644918,"mc_images_split/mc_men/Angus_King.jpg"
"/m/02vwbzz","Electric blue",0.57187337,0.57187337,"mc_images_split/mc_men/Angus_King.jpg"
"/m/027v9wk","Elder",0.5515653,0.5515653,"mc_images_split/mc_men/Angus_King.jpg"
"/m/012t_z","Businessperson",0.5229712,0.5229712,"mc_images_split/mc_men/Angus_King.jpg"
"/m/0chml9","Portrait photography",0.5117365,0.5117365,"mc_images_split/mc_men/Angus_King.jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/019nj4","Smile",0.9615297,0.9615297,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/01n4qj","Shirt",0.94000316,0.94000316,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/01rkbr","Tie",0.9007857,0.9007857,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/06hwcd","Dress shirt",0.8852017,0.8852017,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/062581","Sleeve",0.87102723,0.87102723,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/091410","Collar",0.8409379,0.8409379,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/0317s","Flag of the united states",0.80466664,0.80466664,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/03120","Flag",0.7911837,0.7911837,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/04xz_5","Blazer",0.7826976,0.7826976,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/01xyhv","Suit",0.77528477,0.77528477,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/01xr66","Spokesperson",0.7420608,0.7420608,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/02w3_2","Formal wear",0.738608,0.738608,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/081pkj","Event",0.73119885,0.73119885,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/035y33","Official",0.71751815,0.71751815,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/01kq3x","White-collar worker",0.6837675,0.6837675,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/02gp31","Government agency",0.6773876,0.6773876,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/02h66g5","Military person",0.6621969,0.6621969,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/01t_7l","Flag Day (USA)",0.64961255,0.64961255,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/02vwbzz","Electric blue",0.63256955,0.63256955,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/06j1y6","Caesar cut",0.6195217,0.6195217,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/04115t2","Job",0.5893807,0.5893807,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/0qb7t","Organization",0.5421022,0.5421022,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/03gj44","Crew cut",0.5325381,0.5325381,"mc_images_split/mc_men/Anthony_G._Brown.jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/019nj4","Smile",0.97537464,0.97537464,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/0f9swq","Chin",0.96702754,0.96702754,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/06hwcd","Dress shirt",0.882073,0.882073,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/01rkbr","Tie",0.8814624,0.8814624,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/091410","Collar",0.8393995,0.8393995,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/03120","Flag",0.8368298,0.8368298,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/01xyhv","Suit",0.8000797,0.8000797,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/04xz_5","Blazer",0.78274524,0.78274524,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/016pp7","Happy",0.7697869,0.7697869,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/035y33","Official",0.74547166,0.74547166,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/02w3_2","Formal wear",0.73906785,0.73906785,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/0317s","Flag of the united states",0.73538077,0.73538077,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/081pkj","Event",0.7285835,0.7285835,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/01xr66","Spokesperson",0.72471356,0.72471356,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/0mhy4","Throat",0.6917942,0.6917942,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/j/4kr7kk","Pleased",0.6503236,0.6503236,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/01kq3x","White-collar worker",0.64273715,0.64273715,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/02vwbzz","Electric blue",0.6211952,0.6211952,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/01t_7l","Flag Day (USA)",0.5704872,0.5704872,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/012t_z","Businessperson",0.51510614,0.51510614,"mc_images_split/mc_men/Austin_Scott_(politician).jpg"
"/m/019nj4","Smile",0.967297,0.967297,"mc_images_split/mc_men/Barry_Loudermilk.jpg"
"/m/0jyfg","Glasses",0.9665319,0.9665319,"mc_images_split/mc_men/Barry_Loudermilk.jpg"
"/m/06hwcd","Dress shirt",0.88569057,0.88569057,"mc_images_split/mc_men/Barry_Loudermilk.jpg"
"/m/01rkbr","Tie",0.8781541,0.8781541,"mc_images_split/mc_men/Barry_Loudermilk.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Barry_Loudermilk.jpg"
"/m/03120","Flag",0.8421685,0.8421685,"mc_images_split/mc_men/Barry_Loudermilk.jpg"
"/m/091410","Collar",0.8407507,0.8407507,"mc_images_split/mc_men/Barry_Loudermilk.jpg"
"/m/0317s","Flag of the united states",0.81037885,0.81037885,"mc_images_split/mc_men/Barry_Loudermilk.jpg"
"/m/04xz_5","Blazer",0.7827425,0.7827425,"mc_images_split/mc_men/Barry_Loudermilk.jpg"
"/m/01xyhv","Suit",0.78096753,0.78096753,"mc_images_split/mc_men/Barry_Loudermilk.jpg"
"/m/035y33","Official",0.7484686,0.7484686,"mc_images_split/mc_men/Barry_Loudermilk.jpg"
"/m/081pkj","Event",0.72956043,0.72956043,"mc_images_split/mc_men/Barry_Loudermilk.jpg"
"/m/02w3_2","Formal wear",0.7292403,0.7292403,"mc_images_split/mc_men/Barry_Loudermilk.jpg"
